id,amount_tsh,funder,gps_height,installer,longitude,latitude,basin,region,district_code,lga,population,scheme_management,extraction_type,management,payment_type,water_quality,quantity,source,waterpoint_type,operational_year,status_group
65212,11,1880,381,1977,49282,25638,8,14,1,3,80,8,6,10,5,6,1,6,1,14,0
65213,27,1830,1129,390,33414,33947,0,2,1,42,197,7,3,7,2,6,1,8,1,14,2
65214,27,1196,1129,2116,16242,10013,1,10,4,100,197,7,3,7,2,6,1,8,1,20,0
65215,27,727,1129,807,10993,10688,2,10,6,62,197,7,8,7,3,6,1,7,4,18,0
65216,25,261,880,337,35102,2396,7,16,5,86,512,7,3,7,1,6,3,6,1,40,0
65217,34,729,1426,808,17425,41592,0,17,8,40,466,3,0,3,5,4,1,3,4,13,0
65218,50,64,1026,97,29775,18033,6,3,1,24,0,7,3,7,0,6,1,8,1,17,0
65219,27,1205,1221,1331,1546,33227,3,5,2,28,247,11,3,9,1,6,1,6,1,22,0
65222,27,261,1129,272,17880,6646,1,10,3,46,197,11,3,8,1,6,1,8,2,15,0
65223,43,261,1771,390,30043,16040,6,3,2,79,50,7,15,7,0,6,1,7,4,18,0
65224,27,624,1279,736,13205,57516,4,13,6,15,426,7,0,7,1,6,2,3,4,23,0
65225,11,1880,282,1977,49663,23006,8,14,1,3,100,8,6,10,5,6,1,6,1,8,0
65227,34,542,432,952,47277,26284,8,11,6,83,223,7,12,7,1,4,1,7,4,6,0
65228,27,1834,1129,2010,9034,28398,3,19,4,123,197,7,0,7,3,6,1,7,4,21,2
65229,27,75,1129,19,36997,23458,8,2,0,76,197,7,3,1,2,6,3,5,1,17,0
65230,18,1273,46,404,53306,23514,8,14,1,3,14,0,6,4,5,6,1,6,1,6,0
65231,27,1830,1129,390,33714,33642,0,2,1,42,197,7,3,7,2,6,1,8,1,14,0
65233,34,1417,1426,1956,22170,48769,4,17,6,64,466,9,0,11,2,6,0,7,4,13,2
65234,18,1298,399,538,50343,619,7,12,17,87,120,7,8,7,2,6,3,7,4,10,2
65235,27,261,1129,337,14523,12207,2,10,2,60,197,7,3,11,3,6,0,6,1,18,2
65236,27,1196,1129,2116,17054,13809,6,10,7,59,197,7,3,7,0,6,3,6,1,14,0
65237,27,1103,1129,390,5307,51876,4,4,4,6,197,7,3,7,2,6,1,8,1,20,0
65238,18,456,1627,571,25312,29524,0,18,2,109,0,12,7,6,6,7,4,3,1,9,1
65240,23,469,1677,545,25271,54414,4,9,2,103,763,2,0,1,5,4,1,3,4,25,0
65241,18,1196,1677,2116,28066,34117,0,18,2,109,0,7,7,7,6,7,0,3,1,52,2
65243,23,456,612,1474,48729,30204,5,20,2,44,247,7,3,7,2,6,3,8,1,47,0
65244,34,921,1440,998,28565,985,7,16,3,61,86,9,3,11,2,6,1,8,1,18,0
65245,27,838,1129,297,39283,24727,8,2,3,43,197,7,3,7,0,6,0,8,1,15,2
65246,27,456,1129,390,6638,56234,4,4,2,7,197,7,8,7,2,6,2,7,4,18,0
65247,27,261,1129,272,18375,7271,1,10,3,46,197,7,3,7,2,6,1,8,1,15,0
65248,14,1868,1807,390,37367,46036,5,0,2,0,149,7,3,7,2,6,2,8,1,32,2
65250,48,1649,1400,1728,1970,27445,3,15,1,75,139,11,9,8,2,6,1,3,4,39,2
65251,18,599,163,1406,53395,22331,8,14,2,29,0,6,14,5,5,4,2,3,6,9,2
65252,29,456,335,390,40348,17605,6,11,3,35,257,8,3,7,2,6,2,6,1,41,2
65253,34,1323,1873,10,25169,10089,6,3,4,91,45,8,3,10,1,6,1,8,1,8,0
65254,34,456,1263,390,50209,33088,5,20,1,52,0,7,3,7,2,6,1,8,1,46,0
65255,34,57,1426,33,12122,38444,0,17,3,104,466,9,9,11,2,6,1,7,6,13,2
65256,14,1362,41,390,52518,27982,5,20,5,95,55,7,9,7,2,4,1,7,6,7,2
65257,34,1417,1426,390,9802,41393,4,17,3,25,466,12,8,6,6,7,4,7,4,14,0
65258,14,1203,1643,390,38075,44455,5,0,2,0,197,7,3,7,2,6,1,8,2,22,0
65259,27,1139,1389,1259,1298,33401,3,5,2,28,590,11,9,9,1,6,1,6,1,34,0
65261,27,456,1129,571,19126,36115,0,19,2,19,197,11,13,4,2,6,1,0,4,19,2
65263,25,446,594,561,41171,19310,6,11,1,36,353,0,3,0,2,6,2,6,1,45,2
65264,39,1649,1413,299,2909,41000,3,5,1,30,120,7,3,7,6,6,2,8,5,19,0
65265,34,345,1427,390,21508,57516,4,17,1,5,466,9,8,11,2,6,1,7,4,14,1
65266,18,220,2186,299,30907,36744,0,8,1,2,286,10,3,9,5,6,1,8,1,7,0
65268,34,292,355,390,37746,15600,6,11,4,122,680,12,15,7,1,6,3,7,4,26,2
65269,18,971,1184,690,28387,26642,0,18,3,56,384,7,7,7,6,6,2,3,2,22,0
65270,43,1634,515,1713,44898,677,7,16,1,120,0,3,13,3,2,6,1,3,4,10,0
65271,34,1417,1426,1956,21649,47148,0,17,6,64,466,9,8,11,2,6,1,7,4,13,0
65272,12,28,1667,68,31439,34951,0,8,2,17,262,7,3,7,2,6,2,8,1,12,0
65275,34,727,1362,818,48240,36345,5,6,3,101,60,7,3,7,2,7,2,8,1,25,2
65276,5,456,1581,571,45389,45966,5,6,4,73,0,8,3,10,1,6,2,8,1,52,0
65277,11,779,1483,936,42168,48023,5,6,7,106,0,10,9,9,1,6,1,4,6,18,0
65278,34,261,1720,390,23763,10507,6,3,4,91,473,8,3,10,2,6,1,6,1,26,0
65279,34,1742,1711,390,23874,11445,6,3,4,91,45,8,3,10,1,6,1,6,2,42,1
65280,6,436,1200,201,43133,46045,5,6,5,16,60,10,3,9,5,6,1,8,1,11,0
65281,43,984,746,390,51742,30875,5,20,8,68,50,4,3,4,1,6,2,8,1,13,0
65282,18,1196,1038,2116,34488,40297,0,0,1,70,0,3,9,3,2,6,3,5,1,20,1
65283,11,935,1943,1007,31118,38735,0,8,3,63,135,7,9,7,2,6,1,7,6,28,2
65285,27,524,1279,645,15850,49686,4,13,4,45,426,7,15,7,1,6,1,3,4,23,0
65286,34,1742,958,390,34339,3611,6,16,5,86,197,7,3,7,1,6,2,6,1,29,1
65288,27,1203,1129,1330,3479,52366,4,4,11,89,197,7,8,7,2,6,2,7,4,15,0
65290,27,2,1129,3,3582,52267,4,4,11,89,197,7,5,7,2,6,1,7,4,15,2
65291,12,1593,1169,1791,40788,42860,5,0,7,65,120,8,14,10,6,1,1,3,2,7,0
65292,5,180,1614,390,44699,45113,5,6,4,73,40,10,3,9,5,6,1,8,1,11,0
65293,27,1605,1129,1699,9516,29805,3,19,3,124,197,7,0,7,2,6,1,3,4,17,2
65294,18,62,190,96,57214,2809,7,12,1,77,149,7,14,7,6,6,1,3,2,8,2
65295,34,1417,1426,390,8408,38446,3,17,3,25,466,12,8,11,6,6,1,7,4,13,0
65297,29,212,381,293,41335,18719,6,11,1,36,40,7,3,11,3,0,1,6,1,6,0
65298,27,261,1129,272,19748,6073,1,10,3,46,197,7,3,7,2,6,0,8,1,15,2
65300,27,1273,1129,16,6515,55547,4,4,3,81,197,7,3,7,2,6,1,8,1,15,0
65301,25,1139,1035,390,48,31865,3,5,3,31,130,7,3,7,1,6,1,8,1,38,0
65303,34,1735,1907,390,7029,15154,3,15,2,113,197,7,3,7,2,6,1,6,1,30,0
65304,27,1843,1129,1567,11787,33518,3,19,1,94,197,9,0,11,2,6,1,3,4,17,0
65308,27,524,1279,645,14524,50149,4,13,4,45,426,7,15,7,2,6,1,3,4,23,2
65309,18,1196,39,2116,51718,23755,8,14,1,3,99,7,9,7,2,6,2,9,6,10,2
65310,34,261,926,337,35026,2273,7,16,5,86,296,7,3,3,3,6,3,6,1,14,2
65311,27,1742,1129,1852,2398,50370,4,4,11,89,197,7,4,7,2,6,1,7,4,15,0
65312,29,293,359,390,36891,16580,6,11,3,35,296,12,15,7,2,6,2,7,4,20,0
65313,27,1196,1129,2116,7537,56759,4,4,6,8,197,7,3,7,2,6,2,8,5,18,2
65314,48,1392,831,390,2738,19039,3,15,3,92,466,7,8,7,2,3,1,7,4,23,0
65315,34,1379,1662,1525,29344,9921,6,3,4,91,50,7,3,7,2,6,0,6,1,25,2
65317,34,345,1426,390,15765,40336,0,17,7,105,466,9,0,11,6,4,2,1,4,13,2
65318,27,1790,1750,390,1125,33989,3,5,2,28,487,11,9,9,1,6,1,8,5,19,0
65320,34,1394,1779,390,5427,16101,3,15,2,113,237,7,8,7,2,6,1,7,4,29,0
65322,17,302,346,427,52827,5026,7,7,14,98,276,7,9,7,2,4,1,7,6,48,2
65323,34,345,1427,390,21508,57516,4,17,1,5,466,9,15,11,2,4,1,7,4,14,1
65324,27,1196,1279,2116,13863,51503,4,13,7,67,426,7,15,7,2,7,4,3,4,23,2
65325,14,456,152,423,56099,6230,7,7,10,47,506,7,6,7,2,6,1,3,1,42,2
65326,34,456,1644,571,27721,699,7,16,3,61,0,7,3,7,6,6,0,8,1,15,2
65327,27,513,1279,2116,13294,50167,4,13,7,67,426,7,0,7,2,7,4,3,4,23,0
65328,27,1196,1129,2116,18855,8854,1,10,4,100,197,7,3,7,2,6,1,8,1,20,0
65329,68,979,1568,1161,30156,5804,1,16,2,111,426,7,14,7,0,6,1,6,1,23,0
65330,18,0,78,1,55029,21591,8,1,2,20,100,9,14,11,5,6,1,3,1,20,2
65331,5,456,1587,270,45637,45989,5,6,4,73,0,8,3,10,2,6,2,8,1,42,0
65333,34,840,1427,931,21508,57516,4,17,1,5,466,3,9,3,2,7,0,7,6,14,2
65336,25,469,1572,545,24569,54683,4,9,2,103,0,2,0,1,2,4,2,3,4,14,0
65337,34,57,1426,33,13384,38562,0,17,3,104,466,3,9,3,2,6,3,5,1,13,0
65338,71,456,1227,425,46401,45981,5,6,1,96,0,0,3,0,1,6,2,8,1,38,2
65340,25,292,196,390,47595,19967,8,11,2,71,296,7,9,7,2,4,2,7,6,21,2
65342,34,655,1542,846,48206,36547,5,6,3,101,11,7,3,7,2,6,1,8,1,18,0
65343,27,1259,1279,1395,13205,57516,4,13,6,15,426,7,4,7,2,6,2,3,4,23,0
65344,27,524,1279,645,14323,47742,4,13,4,45,426,7,15,7,2,6,2,3,4,23,2
65345,11,971,1969,390,44237,50258,0,0,6,50,296,7,3,7,3,6,2,6,1,14,1
65347,25,688,711,866,39298,19982,8,11,1,36,60,7,15,7,2,6,0,7,4,22,2
65348,11,780,1311,937,42121,47615,5,6,7,106,0,10,3,9,1,6,1,8,1,10,0
65351,27,1203,1430,1330,1407,35888,3,5,2,28,623,11,3,9,1,6,1,8,2,18,1
65352,27,550,1279,666,12790,52812,4,13,2,54,426,3,3,3,2,6,1,5,6,23,0
65353,34,1122,1426,390,16240,48572,4,17,2,58,466,9,9,11,4,6,0,7,6,14,2
65355,27,1196,1129,2116,15055,6840,1,10,5,21,197,7,3,7,6,6,3,8,1,18,0
65356,34,1262,505,1398,42145,22781,8,11,1,36,253,7,15,11,1,6,2,7,4,44,0
65357,34,1417,1427,390,21508,57516,4,17,1,5,466,9,8,11,2,6,1,7,4,12,0
65358,34,1323,2127,10,25132,8603,6,3,4,91,173,8,3,10,1,6,1,8,1,9,0
65359,11,855,1733,1071,41976,49554,0,6,7,106,0,10,3,9,1,6,1,8,1,8,0
65360,27,456,1279,390,13205,57516,4,13,6,15,426,7,0,7,2,6,2,3,4,23,2
65361,27,261,1129,390,2622,52718,4,4,11,89,197,7,3,7,2,6,0,8,1,15,2
65362,44,1450,1934,1626,29784,15380,6,3,2,79,50,0,3,0,2,6,1,8,1,18,0
65363,43,292,420,390,36391,13829,6,11,4,122,227,10,3,11,1,6,2,6,1,23,0
65366,27,456,1129,571,14619,17262,2,10,1,13,197,7,7,7,6,6,1,3,1,14,2
65367,18,456,115,263,51074,24077,8,14,1,3,60,7,6,7,2,0,2,0,1,42,2
65368,27,1657,1129,1744,7928,29729,3,19,4,123,197,7,8,7,2,4,2,7,4,21,0
65369,27,456,1129,567,29849,25003,0,2,6,4,197,7,8,7,5,6,1,7,4,18,2
65370,48,261,1484,336,35382,18887,6,3,7,34,291,7,3,7,0,6,1,6,1,36,0
65371,18,390,53,508,57332,4158,7,12,5,78,120,7,9,7,2,0,3,7,6,46,2
65372,29,295,377,599,33415,13586,6,11,3,35,296,7,3,7,2,6,2,6,1,21,2
65373,48,560,1765,698,5021,17632,2,15,3,92,197,7,3,7,2,6,1,6,1,7,0
65374,18,1271,181,2092,52174,22316,8,14,2,29,19,4,7,4,5,6,2,6,1,38,2
65375,49,1501,1865,1576,26996,6082,1,3,4,91,9,8,3,10,0,6,1,8,1,12,0
65376,11,780,1837,937,42308,48492,5,6,7,106,0,10,3,9,1,6,1,8,1,11,0
65377,27,908,1279,355,12405,49108,4,13,7,67,426,3,13,3,2,6,1,3,4,23,0
65378,27,838,1129,297,36576,26685,8,2,3,43,197,7,7,4,5,4,0,3,1,15,2
65380,27,524,1279,645,15652,50423,4,13,4,45,426,7,15,7,2,6,1,7,4,23,0
65381,23,513,1336,645,20599,56971,4,9,6,97,996,12,15,7,6,4,1,7,4,21,2
65382,43,261,405,337,43997,28,7,16,1,120,0,7,15,7,3,6,1,3,4,34,0
65383,29,292,384,1474,40081,17388,6,11,3,35,247,12,9,6,2,6,2,7,4,40,2
65385,27,1728,1279,1842,12045,50933,4,13,7,102,426,7,6,7,2,6,1,2,1,23,2
65386,27,1592,1129,1060,10481,30180,3,19,6,115,197,2,9,1,2,6,0,0,1,19,2
65387,48,1649,1405,1728,1940,27160,3,15,1,75,80,11,9,8,2,6,1,3,4,37,2
65389,43,1196,1584,2116,25604,29436,0,18,2,109,149,7,8,7,0,6,2,7,4,32,0
65390,18,1196,1441,2116,28521,30135,0,18,2,109,0,7,7,7,6,7,0,3,1,52,2
65391,27,1196,1129,2116,18281,10594,1,10,4,100,197,7,3,7,2,6,1,6,1,20,0
65392,34,36,416,900,46673,25519,8,11,6,83,29,7,9,7,2,4,1,7,6,6,0
65393,27,727,1129,807,10221,13687,2,10,6,62,197,7,8,7,2,6,2,7,4,18,0
65394,27,1868,1129,2044,15430,33311,0,19,2,19,197,11,8,7,2,4,2,7,4,19,2
65395,34,345,1427,390,21508,57516,4,17,1,5,466,9,15,11,6,6,1,7,4,14,2
65397,6,436,1614,201,43183,47737,5,6,5,16,0,10,3,9,5,6,1,8,1,11,2
65398,27,1620,1129,297,34595,25480,8,2,5,14,197,7,7,7,5,6,0,3,2,18,2
65400,18,1273,272,1977,49689,23043,8,14,1,3,14,8,6,4,5,6,1,6,1,6,0
65401,34,1139,1056,1474,457,32080,3,5,3,31,139,7,3,7,1,6,1,6,1,40,0
65402,27,456,1129,373,15044,9502,1,10,2,60,197,7,3,11,3,6,1,8,6,18,0
65403,32,456,1611,390,22471,35946,0,18,1,23,348,7,14,7,1,6,0,3,2,48,2
65404,48,446,1512,386,42962,26163,8,20,1,33,903,7,15,7,0,6,2,7,4,23,0
65406,27,648,1129,390,5058,50194,3,4,4,6,197,7,3,7,1,6,1,8,1,20,0
65407,27,253,1129,390,19799,6702,1,10,3,46,197,7,8,7,2,6,1,1,4,15,0
65408,27,1139,1172,1259,803,33450,3,5,2,28,444,11,3,9,1,6,2,6,1,36,0
65409,11,855,1284,1071,41483,46569,5,6,7,106,0,10,3,9,1,6,1,8,1,11,0
65410,34,341,1684,390,8145,14927,2,15,2,113,197,7,3,7,2,6,2,6,1,48,1
65412,32,292,377,390,40115,17475,6,11,3,35,247,10,3,7,1,6,2,6,1,22,0
65413,34,1868,1426,2048,19066,44756,0,17,2,58,466,9,8,11,4,6,1,7,4,13,0
65415,71,707,1563,876,45993,46666,5,6,1,96,0,0,3,0,1,6,2,8,1,8,0
65416,43,456,253,390,51395,28803,5,20,3,80,552,7,8,7,2,4,2,7,4,15,2
65417,25,292,336,390,40307,17586,6,11,3,35,296,8,3,7,1,6,3,6,1,20,0
65419,32,1327,1619,1437,27840,36175,0,18,1,23,357,7,0,7,2,6,1,3,4,28,0
65420,34,456,1426,571,15670,38948,0,17,3,104,466,9,8,11,2,6,3,7,4,13,0
65421,34,1733,531,571,28224,69,1,16,3,61,60,7,3,7,6,6,1,8,1,6,0
65424,34,456,1675,390,28624,12154,6,3,4,91,120,7,3,7,2,6,1,6,1,41,2
65425,48,1370,2189,1028,25263,6039,1,3,5,51,56,7,3,7,3,6,1,8,1,7,0
65427,34,456,1074,273,46209,39210,5,6,2,84,9,10,3,9,2,6,2,8,6,50,2
65428,14,456,1569,390,37431,44275,5,0,2,0,197,7,3,7,2,6,1,8,1,9,0
65430,27,1866,1129,1956,15183,36879,0,19,2,19,197,11,0,7,5,4,1,3,4,19,0
65431,27,1634,1279,1713,13205,57516,3,13,6,15,426,7,4,7,3,6,2,3,4,23,0
65432,43,261,658,337,40096,313,7,16,1,120,0,7,3,7,0,6,1,0,1,32,0
65433,27,456,1129,571,12753,14713,2,10,1,13,197,7,3,7,1,6,1,8,1,14,2
65434,25,446,1467,561,39920,24927,8,11,1,36,384,7,3,7,2,6,1,8,1,53,2
65435,11,855,1318,1071,40961,49727,0,6,7,106,0,10,3,9,1,6,1,8,1,8,0
65436,39,261,1394,1728,4147,50336,3,5,1,30,149,7,3,7,6,6,1,8,5,15,0
65437,27,279,1129,390,3653,51981,4,4,11,89,197,7,3,7,2,6,1,8,1,15,0
65438,18,456,439,390,52769,15125,6,7,9,37,253,12,9,7,2,4,1,7,6,37,2
65439,18,1196,1666,2116,27737,29589,0,18,2,109,0,7,8,7,2,6,2,7,4,42,0
65440,34,971,1036,390,34031,3304,6,16,5,86,178,7,3,7,2,6,3,6,1,44,0
65441,27,727,1129,807,12592,9573,1,10,6,62,197,7,8,7,3,6,1,7,4,18,0
65443,25,1257,345,390,38674,16603,6,11,3,35,60,12,3,7,1,6,1,6,1,8,0
65444,27,1657,1129,1744,10484,27113,3,19,5,107,197,7,4,7,2,0,0,7,4,19,2
65445,27,513,1226,390,12315,54584,4,13,1,121,703,12,8,7,2,6,2,7,4,19,1
65446,34,1868,1426,1726,9420,40248,3,17,3,25,466,12,9,11,6,1,0,7,6,14,2
65449,34,302,1553,423,46636,39683,5,6,2,84,824,7,3,7,2,6,1,8,6,50,2
65450,5,456,1251,390,45178,44953,5,6,4,73,0,7,3,7,2,6,1,8,6,50,2
65451,48,456,1156,273,46237,39323,5,6,2,84,14,10,3,9,1,6,2,8,1,50,0
65453,23,456,390,390,36040,12618,6,11,4,122,680,12,8,7,0,7,1,7,4,43,0
65454,14,456,150,423,55945,4320,7,7,10,47,0,8,3,10,5,6,1,6,2,9,0
65455,34,345,1454,390,21830,49811,4,17,1,5,466,9,15,11,2,6,1,7,4,25,1
65456,34,1868,1426,20,9780,40213,4,17,3,25,466,12,8,11,6,3,2,7,4,14,0
65457,71,456,1181,425,46677,47185,5,6,1,96,0,0,3,0,1,6,2,8,1,42,2
65458,34,727,1799,297,22110,6264,1,3,3,55,35,7,3,7,3,6,1,8,1,23,0
65459,34,1601,906,1696,47090,37527,5,6,3,101,247,11,9,8,2,4,2,3,6,11,2
65460,18,1273,55,404,52564,23874,8,14,1,3,14,0,6,4,5,6,1,6,1,8,2
65461,14,456,76,267,50464,17533,6,14,14,99,0,7,7,7,2,6,0,3,2,46,2
65462,28,706,746,390,43390,26437,8,20,7,33,906,7,15,7,2,4,2,7,4,21,0
65463,71,456,1485,425,46086,47380,5,6,1,96,0,0,3,0,1,6,1,8,1,45,2
65464,11,854,1192,1070,41764,45618,5,6,7,106,0,10,3,9,1,6,1,8,1,17,0
65466,34,1634,619,1713,44318,1216,7,16,1,120,0,7,13,7,1,6,1,3,4,10,0
65467,27,505,1129,600,6092,53566,4,4,3,81,197,12,3,7,2,6,2,8,1,15,2
65468,34,1634,1686,1713,48010,36959,5,6,3,101,207,11,3,7,2,6,1,6,2,7,0
65471,34,1713,1716,1777,28970,7511,6,3,4,91,36,7,3,7,2,6,1,8,1,9,0
65472,18,483,1622,619,27800,36131,0,8,2,17,358,7,11,7,5,4,0,5,4,9,2
65473,27,727,1129,807,9629,10253,2,10,6,62,197,7,8,7,3,6,1,7,4,18,0
65474,5,456,1666,390,44498,45356,5,6,4,73,55,7,3,7,6,6,1,8,1,48,0
65475,44,228,1407,390,26318,14422,6,3,2,79,50,7,3,7,0,6,1,8,1,18,0
65476,34,1139,1087,1474,222,32065,3,5,3,31,154,7,3,7,1,6,3,6,2,37,1
65479,27,337,1354,390,1887,35511,3,5,2,28,680,11,3,7,1,6,2,8,1,10,0
65480,34,1408,1426,390,8009,41474,3,17,5,9,466,9,8,11,6,6,1,7,4,13,0
65481,34,456,1426,571,20674,40735,0,17,2,58,466,9,3,11,4,6,3,5,1,13,0
65482,12,180,767,390,44431,41336,5,6,4,73,100,10,14,9,5,6,1,3,1,11,0
65484,34,345,1427,390,21508,57516,4,17,1,5,466,9,15,11,6,6,1,7,4,14,0
65486,27,727,1129,807,13478,9142,1,10,2,60,197,7,8,11,3,6,1,7,4,18,0
65487,71,711,887,884,46052,42834,5,6,1,96,7,0,3,0,1,6,2,8,2,17,0
65488,18,1196,1705,2116,27400,30045,0,18,2,109,0,0,14,0,2,6,2,3,1,20,0
65489,17,606,339,1474,50699,28071,5,20,6,18,851,7,8,7,2,6,0,7,4,9,2
65490,27,971,1279,390,12874,46392,4,13,4,45,426,7,14,7,5,6,1,2,2,23,0
65491,12,456,1256,299,41258,45972,5,0,7,65,89,7,3,7,6,6,2,8,1,59,0
65492,27,1196,1129,2116,13940,8011,1,10,5,21,197,7,3,7,6,7,0,6,1,18,2
65493,34,261,567,337,26290,398,1,16,3,61,90,7,3,7,1,6,1,8,1,32,0
65495,8,444,846,799,44667,42821,5,6,4,73,14,8,3,10,5,6,1,8,1,19,0
65496,34,548,1426,664,21601,46885,0,17,6,64,466,3,3,3,2,6,3,5,1,13,2
65497,11,1853,1247,15,39855,49726,0,0,6,50,512,3,3,3,2,6,3,5,1,7,0
65498,34,1545,890,390,31626,5285,6,16,2,111,343,7,4,7,1,6,3,7,4,9,0
65499,27,488,1279,594,12601,51161,4,13,7,67,426,7,9,7,0,3,2,7,6,23,2
65500,27,232,1129,390,5590,49369,3,4,4,6,197,7,8,7,2,6,1,7,4,20,0
65502,14,456,1128,390,39222,42030,5,0,2,0,149,7,3,7,2,6,1,8,6,20,2
65503,43,474,1305,590,11716,52900,4,13,8,54,552,7,15,7,2,6,2,7,4,30,2
65506,27,727,1129,807,10519,12461,2,10,6,62,197,7,8,7,2,6,3,7,4,18,0
65508,34,434,831,528,36183,424,7,16,5,86,227,7,3,7,3,6,0,6,1,9,0
65509,34,1394,1791,390,6538,15321,3,15,2,113,197,7,8,7,2,6,1,7,4,28,2
65510,34,1394,1855,390,7704,15040,2,15,2,113,247,7,3,7,2,6,1,8,1,30,2
65511,14,456,63,267,51456,16924,6,14,14,99,0,7,7,7,2,6,0,3,2,46,2
65512,34,1417,1426,1956,21504,49557,4,17,6,64,466,9,9,11,2,6,1,7,6,13,2
65513,34,1417,1426,1956,24572,38568,0,17,6,64,466,9,8,11,2,6,1,7,4,13,2
65515,27,1024,1279,1043,12365,51128,4,13,7,67,426,7,9,7,2,6,1,7,6,23,2
65516,27,838,1129,297,37811,24614,8,2,3,43,197,7,3,7,0,6,1,8,2,15,0
65518,27,327,1129,119,4095,56385,4,4,1,26,197,12,3,7,2,6,0,5,1,14,2
65519,25,1705,359,390,50570,29030,5,20,2,44,466,7,8,7,1,6,1,7,4,40,0
65522,43,1742,665,1852,42733,355,7,16,1,120,0,7,9,7,1,6,1,3,4,21,2
65523,14,62,94,41,54516,19930,8,14,13,69,343,7,4,7,2,4,1,7,4,8,0
65524,34,1866,416,1027,46423,25619,8,11,6,83,90,7,14,7,1,6,1,3,1,10,2
65525,27,456,1129,534,32040,22740,6,2,4,11,197,7,7,7,5,6,2,3,2,20,0
65526,34,1884,1427,1981,21508,57516,4,17,1,5,466,9,8,11,4,5,1,7,4,12,1
65527,27,513,1129,390,6271,56215,4,4,2,7,197,7,15,7,2,6,1,7,4,18,0
65528,25,456,616,568,36049,19558,6,3,7,34,296,7,3,7,1,6,1,6,1,36,2
65529,25,1273,1344,1112,22127,55320,4,9,2,103,60,2,12,1,2,6,2,7,4,14,0
65530,43,131,746,390,54303,31974,5,20,8,68,0,7,9,7,2,5,0,4,6,59,2
65531,25,1370,496,1518,47064,20611,8,11,2,71,100,7,3,7,2,6,1,6,1,13,1
65532,12,1609,1070,1703,32687,39354,0,8,1,2,183,7,3,7,2,6,1,6,1,8,0
65533,12,456,1062,299,41735,44009,5,0,7,65,120,9,3,7,2,6,2,8,1,59,2
65534,48,1136,1723,390,4822,18285,2,15,3,92,0,7,4,7,2,7,1,3,4,35,2
65535,25,292,436,1474,44742,24692,8,11,6,83,0,7,15,7,1,4,1,7,4,36,0
65537,27,456,1129,390,37795,24192,8,2,3,43,197,7,3,7,5,4,0,8,2,15,2
65538,14,1196,489,2116,54600,1652,7,12,12,57,50,7,3,7,2,6,1,9,6,34,1
65539,25,1550,816,1675,38760,19568,6,11,1,36,247,7,3,7,2,6,1,6,1,7,0
65540,14,792,490,912,54680,1323,7,12,12,57,0,7,3,7,6,6,0,8,6,34,2
65543,34,1118,397,1474,46038,25289,8,11,6,83,50,7,9,7,2,6,2,7,6,46,2
65544,29,1449,338,1625,40496,17999,6,11,3,35,50,8,3,7,2,6,1,6,1,12,0
65547,27,487,1129,625,10418,26809,3,19,5,107,197,7,9,7,5,6,0,8,1,19,2
65549,27,1634,1279,1713,13205,57516,3,13,6,15,426,7,9,7,2,6,2,5,1,23,0
65550,11,855,1540,1071,41736,49319,0,6,7,106,0,10,3,9,1,6,1,8,1,8,0
65552,34,15,2186,10,24376,7749,1,3,4,91,50,7,3,7,1,6,1,8,1,9,0
65553,29,1377,918,423,46953,39035,5,6,2,84,384,7,3,7,1,6,1,8,1,30,0
65554,34,1301,1285,423,48267,35381,5,6,3,101,27,7,3,7,2,6,1,8,1,11,0
65555,48,261,1799,336,32017,16855,6,3,1,24,623,7,3,7,2,6,1,8,1,42,0
65556,34,1546,1322,1060,32377,2095,7,16,4,112,552,7,3,7,2,6,1,6,1,10,0
65557,12,180,762,390,44809,41451,5,6,4,73,343,10,14,9,5,6,1,3,1,11,0
65558,18,395,341,487,48570,8139,7,7,13,49,247,7,9,7,6,6,0,7,6,35,2
65559,27,727,1129,807,11175,8711,1,10,6,62,197,7,9,7,3,6,2,7,6,18,2
65560,29,588,854,390,615,28169,3,5,3,31,680,7,3,7,1,6,1,8,1,13,1
65561,27,1196,1129,2116,18206,7602,1,10,4,100,197,7,3,7,2,6,1,6,1,20,2
65562,27,1830,1129,297,33459,26306,8,2,5,14,197,7,7,7,5,6,1,3,2,18,0
65563,25,1063,338,298,40288,17551,6,11,3,35,267,8,3,7,1,6,3,6,1,9,1
65564,44,261,1880,390,30307,15503,6,3,2,79,50,7,15,7,2,6,1,7,4,18,0
65565,34,456,1426,390,19930,42234,0,17,2,58,466,9,8,11,4,6,1,7,4,13,2
65566,53,1845,1235,1049,20301,57335,4,9,6,97,763,4,14,7,1,6,1,2,2,36,2
65567,27,1866,1129,390,30746,27178,0,2,1,42,197,7,7,7,2,4,2,3,2,14,0
65568,48,1392,841,390,3736,17208,3,15,3,92,0,7,9,7,2,6,1,7,4,36,2
65570,27,232,1129,390,5525,48883,3,4,4,6,197,7,8,7,2,6,1,7,4,20,2
65571,34,735,1225,817,46356,40158,5,6,2,84,139,10,3,9,2,6,2,6,1,18,2
65572,34,1408,1426,390,8716,41417,3,17,5,9,466,3,3,3,6,6,3,5,4,13,0
65573,27,727,1129,807,10550,12806,2,10,6,62,197,7,9,7,2,6,3,7,6,18,2
65574,34,588,1077,390,302,31941,3,5,3,31,128,7,3,11,1,6,1,6,2,12,0
